episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,episode_reward_max_adapt_1,episode_reward_mean_adapt_1,episode_reward_min_adapt_1,adaptation_delta,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/kl,info/learner/default_policy/inner_kl,info/learner/default_policy/entropy
0.08,0.0,0.05366666666666667,nan,0,6,144000,0.08,-0.10600000000000001,-9.0,-0.15966666666666668,False,0,50,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-18-50,1597645130,0.9618589878082275,64.76158404350281,6395,Francesco-PC,132.239.10.91,64.76158404350281,0,50,[],[],144000,144000,87.0,60.8,[8.88178462e-19],9.999999747378752e-05,0.23310332,-2.483527e-09,0.0153188165,2.851738e-09,[-6.1951966e-10],0.691726
0.08,-10.0,-0.24799999999999994,nan,0,6,146880,0.08,0.04000000000000001,0.0,0.2879999999999999,False,0,51,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-18-51,1597645131,1.0398099422454834,65.80139398574829,6395,Francesco-PC,132.239.10.91,65.80139398574829,0,51,[],[],146880,146880,87.4,60.8,[4.44089231e-19],9.999999747378752e-05,0.00805783,-1.9868216e-08,0.008395848,-3.685917e-11,[9.36632e-10],0.6917065
0.08,0.0,0.04883333333333335,nan,0,6,149760,0.08,0.04666666666666667,0.0,-0.002166666666666678,False,0,52,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-18-52,1597645132,0.9654672145843506,66.76686120033264,6395,Francesco-PC,132.239.10.91,66.76686120033264,0,52,[],[],149760,149760,75.1,60.9,[2.22044615e-19],9.999999747378752e-05,0.007639408,-1.9868216e-08,0.016945025,8.7688315e-11,[-2.7934488e-10],0.69159347
0.08,-8.0,-0.09899999999999999,nan,0,6,152640,0.08,0.03866666666666667,0.0,0.13766666666666666,False,0,53,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-18-53,1597645133,0.9672815799713135,67.73414278030396,6395,Francesco-PC,132.239.10.91,67.73414278030396,0,53,[],[],152640,152640,88.3,60.8,[1.11022308e-19],9.999999747378752e-05,0.008188196,1.4901161e-08,0.0124363955,-5.3785926e-10,[8.818746e-10],0.6915978
0.08,-9.0,-0.3376666666666666,nan,0,6,155520,0.08,0.03383333333333334,0.0,0.37149999999999994,False,0,54,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-18-54,1597645134,0.9913742542266846,68.72551703453064,6395,Francesco-PC,132.239.10.91,68.72551703453064,0,54,[],[],155520,155520,84.4,60.8,[5.55111539e-20],9.999999747378752e-05,0.0068921414,9.437402e-09,0.010654583,1.1631595e-09,[-7.625493e-10],0.69153506
0.08,-9.0,-0.10599999999999997,nan,0,6,158400,0.08,-0.16299999999999998,-9.92,-0.05700000000000001,False,0,55,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-18-55,1597645135,0.9934799671173096,69.71899700164795,6395,Francesco-PC,132.239.10.91,69.71899700164795,0,55,[],[],158400,158400,88.1,60.8,[2.77555769e-20],9.999999747378752e-05,0.28997996,-1.3659398e-08,0.017410243,-1.676224e-09,[-2.6280125e-10],0.691444
0.08,-8.0,-0.3015,nan,0,6,161280,0.08,-0.22599999999999998,-10.0,0.07550000000000001,False,0,56,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-18-56,1597645136,0.9882345199584961,70.70723152160645,6395,Francesco-PC,132.239.10.91,70.70723152160645,0,56,[],[],161280,161280,90.9,60.8,[1.38777885e-20],9.999999747378752e-05,0.36585185,-9.437402e-09,0.01024838,3.3123518e-10,[6.425298e-10],0.69141835
0.08,0.0,0.04883333333333335,nan,0,6,164160,0.08,0.02416666666666667,-0.92,-0.024666666666666677,False,0,57,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-18-57,1597645137,1.139714002609253,71.8469455242157,6395,Francesco-PC,132.239.10.91,71.8469455242157,0,57,[],[],164160,164160,85.5,60.8,[6.93889423e-21],9.999999747378752e-05,0.009166923,-1.4901161e-08,0.01668228,-1.5673842e-09,[-2.219443e-10],0.69137853
0.08,-7.92,-0.08766666666666666,nan,0,6,167040,0.08,0.022500000000000003,-0.92,0.11016666666666666,False,0,58,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-18-59,1597645139,1.0441241264343262,72.89106965065002,6395,Francesco-PC,132.239.10.91,72.89106965065002,0,58,[],[],167040,167040,76.6,60.8,[3.46944712e-21],9.999999747378752e-05,0.009235434,-1.8874804e-08,0.038747985,-9.510159e-10,[6.0303124e-10],0.69131047
0.08,0.0,0.04633333333333333,nan,0,6,169920,0.08,-0.19299999999999998,-8.0,-0.23933333333333331,False,0,59,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-00,1597645140,1.0253856182098389,73.91645526885986,6395,Francesco-PC,132.239.10.91,73.91645526885986,0,59,[],[],169920,169920,84.8,60.8,[1.73472356e-21],9.999999747378752e-05,0.2786498,4.271666e-08,0.014995701,4.6265036e-10,[-8.7561786e-10],0.69132215
0.08,0.0,0.042666666666666665,nan,0,6,172800,0.08,-0.25066666666666665,-10.0,-0.29333333333333333,False,0,60,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-01,1597645141,1.0115442276000977,74.92799949645996,6395,Francesco-PC,132.239.10.91,74.92799949645996,0,60,[],[],172800,172800,84.3,60.8,[8.67361779e-22],9.999999747378752e-05,0.45712662,-1.39077505e-08,0.012292681,1.6326383e-10,[5.975463e-10],0.6912459
0.08,-9.0,-0.2318333333333333,nan,0,6,175680,0.08,-0.5041666666666667,-9.0,-0.2723333333333333,False,0,61,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-02,1597645142,1.0165257453918457,75.9445252418518,6395,Francesco-PC,132.239.10.91,75.9445252418518,0,61,[],[],175680,175680,83.9,60.8,[4.3368089e-22],9.999999747378752e-05,0.75848705,1.6391278e-08,0.013854959,-6.1029115e-10,[8.437598e-10],0.69114053
0.08,0.0,0.037333333333333336,nan,0,6,178560,0.08,0.046666666666666676,0.0,0.00933333333333334,False,0,62,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-03,1597645143,0.9831221103668213,76.92764735221863,6395,Francesco-PC,132.239.10.91,76.92764735221863,0,62,[],[],178560,178560,81.6,60.9,[2.16840445e-22],9.999999747378752e-05,0.0063815205,-4.3710074e-08,0.013334783,-1.4186277e-09,[-3.3548864e-10],0.691104
0.08,-10.0,-0.27333333333333326,nan,0,6,181440,0.08,0.04366666666666666,0.0,0.31699999999999995,False,0,63,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-04,1597645144,0.9823532104492188,77.91000056266785,6395,Francesco-PC,132.239.10.91,77.91000056266785,0,63,[],[],181440,181440,86.0,60.8,[1.08420222e-22],9.999999747378752e-05,0.0060784277,-3.6756198e-08,0.012654164,1.7153984e-09,[1.9611938e-10],0.69100314
0.08,-9.92,-0.3631666666666667,nan,0,6,184320,0.08,-0.10033333333333333,-8.92,0.26283333333333336,False,0,64,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-05,1597645145,0.980247974395752,78.8902485370636,6395,Francesco-PC,132.239.10.91,78.8902485370636,0,64,[],[],184320,184320,88.1,60.8,[5.42101112e-23],9.999999747378752e-05,0.22808789,2.9802323e-09,2.6729891,-7.455618e-11,[6.16286e-10],0.69094807
0.08,-5.92,-0.04716666666666667,nan,0,6,187200,0.08,-0.08766666666666668,-8.0,-0.040500000000000015,False,0,65,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-06,1597645146,0.9562678337097168,79.84651637077332,6395,Francesco-PC,132.239.10.91,79.84651637077332,0,65,[],[],187200,187200,87.9,60.9,[2.71050556e-23],9.999999747378752e-05,0.19639957,1.9868216e-09,0.009188907,1.086499e-09,[-6.782379e-10],0.69094175
0.08,0.0,0.046166666666666675,nan,0,6,190080,0.08,-0.31883333333333336,-10.0,-0.36500000000000005,False,0,66,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-07,1597645147,0.9712564945220947,80.81777286529541,6395,Francesco-PC,132.239.10.91,80.81777286529541,0,66,[],[],190080,190080,89.5,60.9,[1.35525278e-23],9.999999747378752e-05,0.48379922,-4.967054e-10,0.01223859,-7.401978e-11,[9.691452e-10],0.690841
0.08,0.0,0.04816666666666668,nan,0,6,192960,0.08,0.04566666666666667,0.0,-0.002500000000000009,False,0,67,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-08,1597645148,0.9664738178253174,81.78424668312073,6395,Francesco-PC,132.239.10.91,81.78424668312073,0,67,[],[],192960,192960,83.6,60.9,[6.7762639e-24],9.999999747378752e-05,0.005658969,-1.1920929e-08,0.012324554,5.7518007e-10,[4.6632576e-10],0.6907122
0.08,0.0,0.0405,nan,0,6,195840,0.08,-0.06633333333333334,-7.0,-0.10683333333333334,False,0,68,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-09,1597645149,0.9715564250946045,82.75580310821533,6395,Francesco-PC,132.239.10.91,82.75580310821533,0,68,[],[],195840,195840,86.75,60.9,[3.38813195e-24],9.999999747378752e-05,0.14675769,1.4404455e-08,0.012321681,-5.864876e-10,[-8.447045e-10],0.6906787
0.08,-8.0,-0.0843333333333333,nan,0,6,198720,0.08,-0.21666666666666665,-8.0,-0.13233333333333336,False,0,69,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-10,1597645150,0.9525055885314941,83.70830869674683,6395,Francesco-PC,132.239.10.91,83.70830869674683,0,69,[],[],198720,198720,71.3,60.9,[1.69406597e-24],9.999999747378752e-05,0.35199785,-1.1920929e-08,0.023757154,6.8738815e-10,[1.6316881e-10],0.69047165
0.08,0.0,0.046166666666666675,nan,0,6,201600,0.08,-0.18433333333333332,-7.0,-0.23049999999999998,False,0,70,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-11,1597645151,0.9585967063903809,84.6669054031372,6395,Francesco-PC,132.239.10.91,84.6669054031372,0,70,[],[],201600,201600,89.3,60.9,[8.47032987e-25],9.999999747378752e-05,0.28624845,-4.4703485e-09,1.6964595,7.2805745e-10,[9.667326e-10],0.690435
0.08,0.0,0.04083333333333334,nan,0,6,204480,0.08,-0.20066666666666666,-7.92,-0.2415,False,0,71,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-12,1597645152,0.9577202796936035,85.62462568283081,6395,Francesco-PC,132.239.10.91,85.62462568283081,0,71,[],[],204480,204480,84.5,60.9,[4.23516494e-25],9.999999747378752e-05,0.31440142,-1.4404455e-08,2.0341334,-2.0383708e-09,[-8.678711e-10],0.69037694
0.08,-10.0,-0.11766666666666664,nan,0,6,207360,0.08,-0.24266666666666667,-9.0,-0.12500000000000003,False,0,72,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-13,1597645153,0.9689106941223145,86.59353637695312,6395,Francesco-PC,132.239.10.91,86.59353637695312,0,72,[],[],207360,207360,88.2,60.9,[2.11758247e-25],9.999999747378752e-05,0.4043912,1.9868216e-09,2.7169502,1.7875144e-09,[-3.694142e-10],0.69023806
0.08,0.0,0.04533333333333334,nan,0,6,210240,0.08,-0.2235,-10.0,-0.26883333333333337,False,0,73,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-14,1597645154,0.9712960720062256,87.56483244895935,6395,Francesco-PC,132.239.10.91,87.56483244895935,0,73,[],[],210240,210240,84.9,60.9,[1.05879123e-25],9.999999747378752e-05,0.36589327,2.1855037e-08,0.011068251,6.1306515e-10,[-3.7233097e-10],0.6901305
0.08,-9.0,-0.10333333333333332,nan,0,6,213120,0.08,-0.252,-9.0,-0.14866666666666667,False,0,74,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-15,1597645155,1.0286049842834473,88.5934374332428,6395,Francesco-PC,132.239.10.91,88.5934374332428,0,74,[],[],213120,213120,87.7,60.9,[5.29395617e-26],9.999999747378752e-05,0.4346757,9.934108e-10,2.4481587,1.1839615e-09,[-6.3046607e-10],0.6900396
0.08,-10.0,-0.23199999999999993,nan,0,6,216000,0.08,-0.1025,-9.0,0.12949999999999995,False,0,75,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-16,1597645156,0.9592957496643066,89.5527331829071,6395,Francesco-PC,132.239.10.91,89.5527331829071,0,75,[],[],216000,216000,79.0,61.0,[2.64697809e-26],9.999999747378752e-05,0.23209055,1.7384687e-08,0.017481377,-1.5479542e-09,[-4.1004175e-10],0.6899191
0.08,-8.0,-0.19899999999999995,nan,0,6,218880,0.08,-0.06883333333333332,-7.0,0.13016666666666665,False,0,76,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-17,1597645157,0.9694933891296387,90.52222657203674,6395,Francesco-PC,132.239.10.91,90.52222657203674,0,76,[],[],218880,218880,85.8,60.9,[1.32348904e-26],9.999999747378752e-05,0.14588071,-1.2417634e-08,0.023246614,-1.5920939e-09,[-8.225445e-10],0.68979686
0.08,-9.0,-0.10333333333333332,nan,0,6,221760,0.08,-0.38333333333333336,-9.0,-0.28,False,0,77,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-18,1597645158,0.963266134262085,91.48549270629883,6395,Francesco-PC,132.239.10.91,91.48549270629883,0,77,[],[],221760,221760,86.7,60.9,[6.61744521e-27],9.999999747378752e-05,0.5570356,-1.4901161e-09,2.7052302,1.0669303e-09,[1.4079139e-09],0.6896732
0.08,-8.92,-0.34916666666666674,nan,0,6,224640,0.08,-0.18466666666666665,-7.0,0.1645000000000001,False,0,78,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-19,1597645159,0.9763424396514893,92.46183514595032,6395,Francesco-PC,132.239.10.91,92.46183514595032,0,78,[],[],224640,224640,84.5,61.0,[3.30872261e-27],9.999999747378752e-05,0.28164068,-1.7881394e-08,0.013472729,6.4793965e-10,[4.2363565e-10],0.6896412
0.08,-7.0,-0.09099999999999998,nan,0,6,227520,0.08,-0.23800000000000002,-11.0,-0.14700000000000002,False,0,79,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-20,1597645160,0.9755170345306396,93.43735218048096,6395,Francesco-PC,132.239.10.91,93.43735218048096,0,79,[],[],227520,227520,87.1,61.0,[1.6543613e-27],9.999999747378752e-05,0.42799035,1.7384687e-08,0.01666886,1.7842798e-09,[2.1882601e-10],0.6895126
0.08,-9.0,-0.13983333333333334,nan,0,6,230400,0.08,-0.24350000000000005,-9.0,-0.10366666666666671,False,0,80,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-21,1597645161,0.9624683856964111,94.39982056617737,6395,Francesco-PC,132.239.10.91,94.39982056617737,0,80,[],[],230400,230400,88.9,61.0,[8.27180652e-28],9.999999747378752e-05,0.40150568,-2.6325385e-08,0.023663394,-1.2732553e-10,[-2.1975112e-10],0.68954456
0.08,-9.0,-0.2333333333333333,nan,0,6,233280,0.08,-0.157,-9.92,0.07633333333333331,False,0,81,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-22,1597645162,0.9867446422576904,95.38656520843506,6395,Francesco-PC,132.239.10.91,95.38656520843506,0,81,[],[],233280,233280,86.3,61.0,[4.13590326e-28],9.999999747378752e-05,0.27427825,-7.947286e-09,0.024448542,4.2596826e-10,[-9.0696733e-10],0.68942934
0.08,-11.0,-0.3566666666666667,nan,0,6,236160,0.08,0.04700000000000001,0.0,0.4036666666666667,False,0,82,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-23,1597645163,0.9734842777252197,96.36004948616028,6395,Francesco-PC,132.239.10.91,96.36004948616028,0,82,[],[],236160,236160,86.7,61.0,[2.06795163e-28],9.999999747378752e-05,0.008943905,6.45717e-09,0.012530681,-1.5741293e-09,[2.8058858e-10],0.6893831
0.08,-8.0,-0.07883333333333331,nan,0,6,239040,0.08,-0.19866666666666666,-9.0,-0.11983333333333335,False,0,83,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-24,1597645164,0.9661405086517334,97.32618999481201,6395,Francesco-PC,132.239.10.91,97.32618999481201,0,83,[],[],239040,239040,91.1,61.0,[1.03397581e-28],9.999999747378752e-05,0.32768205,-2.8312206e-08,0.023674669,3.418286e-10,[-6.905568e-10],0.68928474
0.08,-10.92,-0.13666666666666666,nan,0,6,241920,0.08,0.04133333333333334,0.0,0.178,False,0,84,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-25,1597645165,0.987307071685791,98.3134970664978,6395,Francesco-PC,132.239.10.91,98.3134970664978,0,84,[],[],241920,241920,87.6,61.0,[5.16987907e-29],9.999999747378752e-05,0.012403236,-5.9604646e-09,0.017329384,-9.846103e-10,[1.9968378e-10],0.6892584
0.08,0.0,0.055166666666666676,nan,0,6,244800,0.08,-0.12116666666666666,-10.0,-0.17633333333333334,False,0,85,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-26,1597645166,0.9574952125549316,99.27099227905273,6395,Francesco-PC,132.239.10.91,99.27099227905273,0,85,[],[],244800,244800,88.4,61.0,[2.58493954e-29],9.999999747378752e-05,0.26550585,-1.6887983e-08,0.026999066,-1.1285903e-09,[-5.1519667e-11],0.6891993
0.08,-9.0,-0.3645000000000002,nan,0,6,247680,0.08,0.046833333333333345,0.0,0.41133333333333355,False,0,86,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-27,1597645167,0.9639039039611816,100.23489618301392,6395,Francesco-PC,132.239.10.91,100.23489618301392,0,86,[],[],247680,247680,87.2,61.0,[1.29246977e-29],9.999999747378752e-05,0.012033992,8.940697e-09,0.023818053,8.9634286e-11,[-3.2450562e-10],0.68918484
0.08,0.0,0.04699999999999999,nan,0,6,250560,0.08,0.041166666666666664,0.0,-0.005833333333333329,False,0,87,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-28,1597645168,0.973090648651123,101.20798683166504,6395,Francesco-PC,132.239.10.91,101.20798683166504,0,87,[],[],250560,250560,84.2,61.0,[6.46234884e-30],9.999999747378752e-05,0.011100148,-8.940697e-09,0.021263625,1.6568058e-09,[-3.425445e-11],0.689019
0.08,-10.0,-0.3828333333333334,nan,0,6,253440,0.08,-0.07083333333333333,-7.0,0.31200000000000006,False,0,88,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-29,1597645169,0.9855246543884277,102.19351148605347,6395,Francesco-PC,132.239.10.91,102.19351148605347,0,88,[],[],253440,253440,86.8,61.0,[3.23117442e-30],9.999999747378752e-05,0.14613582,3.4769376e-09,0.02248958,-1.446637e-09,[-3.0948274e-10],0.6890457
0.08,0.0,0.04666666666666667,nan,0,6,256320,0.08,-0.05249999999999998,-6.0,-0.09916666666666665,False,0,89,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-30,1597645170,0.9765512943267822,103.17006278038025,6395,Francesco-PC,132.239.10.91,103.17006278038025,0,89,[],[],256320,256320,88.6,61.0,[1.61558721e-30],9.999999747378752e-05,0.10840692,-3.2782555e-08,0.026025886,-9.717455e-10,[7.017784e-10],0.6888084
0.08,0.0,0.0405,nan,0,6,259200,0.08,0.05816666666666667,0.0,0.01766666666666667,False,0,90,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-31,1597645171,0.9871633052825928,104.15722608566284,6395,Francesco-PC,132.239.10.91,104.15722608566284,0,90,[],[],259200,259200,88.3,61.0,[8.07793605e-31],9.999999747378752e-05,0.009141508,2.7815501e-08,0.02248538,-1.6764459e-09,[-6.8768946e-10],0.68868977
0.08,-9.0,-0.11033333333333334,nan,0,6,262080,0.08,-0.09816666666666665,-9.0,0.012166666666666687,False,0,91,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-32,1597645172,0.9750833511352539,105.1323094367981,6395,Francesco-PC,132.239.10.91,105.1323094367981,0,91,[],[],262080,262080,86.4,61.0,[4.03896803e-31],9.999999747378752e-05,0.22988783,-1.8874804e-08,2.6686656,-1.4246925e-09,[5.933938e-10],0.6886874
0.08,-7.92,-0.09916666666666667,nan,0,6,264960,0.08,0.04883333333333335,0.0,0.14800000000000002,False,0,92,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-33,1597645173,0.9616963863372803,106.09400582313538,6395,Francesco-PC,132.239.10.91,106.09400582313538,0,92,[],[],264960,264960,87.8,61.0,[2.01948401e-31],9.999999747378752e-05,0.0096552335,-1.291434e-08,0.01775918,2.0652189e-09,[5.1710997e-11],0.6884621
0.08,-7.92,-0.08316666666666664,nan,0,6,267840,0.08,0.04216666666666667,0.0,0.1253333333333333,False,0,93,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-34,1597645174,0.9685623645782471,107.06256818771362,6395,Francesco-PC,132.239.10.91,107.06256818771362,0,93,[],[],267840,267840,87.9,61.1,[1.00974201e-31],9.999999747378752e-05,0.008515664,2.4835268e-08,0.017841892,3.9372547e-10,[-2.747482e-10],0.68835205
0.08,-6.92,-0.06833333333333334,nan,0,6,270720,0.08,-0.10066666666666664,-9.0,-0.0323333333333333,False,0,94,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-35,1597645175,0.9979538917541504,108.06052207946777,6395,Francesco-PC,132.239.10.91,108.06052207946777,0,94,[],[],270720,270720,82.05000000000001,61.1,[5.04871003e-32],9.999999747378752e-05,0.2318575,3.1292437e-08,0.018953716,2.2685143e-09,[-1.1758965e-10],0.6882463
0.08,-7.0,-0.06549999999999999,nan,0,6,273600,0.08,0.04883333333333335,0.0,0.11433333333333334,False,0,95,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-36,1597645176,0.9537484645843506,109.01427054405212,6395,Francesco-PC,132.239.10.91,109.01427054405212,0,95,[],[],273600,273600,83.5,61.1,[2.52435502e-32],9.999999747378752e-05,0.007822313,1.39077505e-08,0.020184105,-6.052873e-10,[-8.6666015e-11],0.6881831
0.08,-7.0,-0.07316666666666666,nan,0,6,276480,0.08,-0.5586666666666668,-10.0,-0.4855000000000001,False,0,96,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-37,1597645177,0.9740252494812012,109.98829579353333,6395,Francesco-PC,132.239.10.91,109.98829579353333,0,96,[],[],276480,276480,87.7,61.1,[1.26217751e-32],9.999999747378752e-05,0.8818129,-4.967054e-10,0.012469041,4.028925e-12,[-1.2006676e-09],0.6881017
0.08,-9.0,-0.09883333333333334,nan,0,6,279360,0.08,-0.2780000000000001,-8.0,-0.17916666666666675,False,0,97,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-38,1597645178,0.9664452075958252,110.95474100112915,6395,Francesco-PC,132.239.10.91,110.95474100112915,0,97,[],[],279360,279360,86.2,61.1,[6.31088754e-33],9.999999747378752e-05,0.38495913,-1.4901161e-08,0.023402508,-5.849721e-12,[-9.696445e-10],0.68790054
0.08,0.0,0.046000000000000006,nan,0,6,282240,0.08,0.0455,0.0,-0.0005000000000000074,False,0,98,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-39,1597645179,0.9633798599243164,111.91812086105347,6395,Francesco-PC,132.239.10.91,111.91812086105347,0,98,[],[],282240,282240,87.2,61.1,[3.15544377e-33],9.999999747378752e-05,0.007677559,8.940697e-09,0.013805624,-2.4584894e-09,[4.9442877e-11],0.68798614
0.08,0.0,0.04533333333333334,nan,0,6,285120,0.08,-0.09899999999999999,-9.0,-0.1443333333333333,False,0,99,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-40,1597645180,0.963510274887085,112.88163113594055,6395,Francesco-PC,132.239.10.91,112.88163113594055,0,99,[],[],285120,285120,88.6,61.1,[1.57772189e-33],9.999999747378752e-05,0.23194735,0.0,0.014646221,-3.1525443e-10,[-3.0896344e-10],0.6877661
0.08,-2.95,-0.006833333333333338,nan,0,6,288000,0.08,-0.23149999999999998,-11.0,-0.22466666666666665,False,0,100,a83396793dbc4e7b9a6ae67387fdb4ad,2020-08-16_23-19-41,1597645181,0.9738106727600098,113.85544180870056,6395,Francesco-PC,132.239.10.91,113.85544180870056,0,100,[],[],288000,288000,87.9,61.1,[7.88860943e-34],9.999999747378752e-05,0.4292343,-7.450581e-09,0.021181623,2.8708051e-09,[-4.1172354e-10],0.68785423
